name,class,surfaceAreaObj,compactnessObj,rectangularityObj,diameterObj,convexityObj,eccentricityObj,A3,D1,D2,D3,D4
D01047_normalized.obj,Train,2.29144,0.11857,0.11997,1.78582,0.17172,17.96724,"0.058,0.076,0.103,0.082,0.075,0.059,0.049,0.031,0.04,0.021,0.028,0.017,0.027,0.027,0.031,0.028,0.02,0.027,0.02,0.02,0.02,0.025,0.023,0.016,0.015,0.013,0.02,0.008,0.009,0.012","0.003,0.017,0.037,0.043,0.05,0.073,0.056,0.052,0.039,0.063,0.043,0.032,0.028,0.044,0.024,0.044,0.053,0.052,0.049,0.036,0.05,0.049,0.007,0.004,0.005,0.006,0.009,0.009,0.0,0.023","0.011,0.023,0.038,0.064,0.082,0.083,0.088,0.074,0.052,0.057,0.043,0.031,0.041,0.035,0.036,0.026,0.035,0.02,0.027,0.031,0.024,0.022,0.017,0.009,0.011,0.005,0.005,0.001,0.005,0.004","0.004,0.011,0.023,0.024,0.03,0.048,0.05,0.052,0.055,0.06,0.07,0.058,0.053,0.059,0.054,0.044,0.054,0.055,0.038,0.035,0.032,0.026,0.013,0.018,0.015,0.012,0.003,0.001,0.002,0.001","0.005,0.007,0.013,0.026,0.033,0.041,0.053,0.059,0.065,0.073,0.065,0.055,0.059,0.059,0.05,0.039,0.055,0.054,0.053,0.034,0.026,0.014,0.021,0.015,0.013,0.007,0.001,0.002,0.0,0.003"
D01055_normalized.obj,Train,1.38769,0.03861,0.03479,1.67844,0.05217,29.33475,"0.064,0.104,0.104,0.09,0.067,0.044,0.032,0.037,0.032,0.021,0.019,0.021,0.016,0.024,0.024,0.027,0.026,0.023,0.023,0.016,0.025,0.019,0.02,0.022,0.017,0.02,0.021,0.022,0.011,0.009","0.004,0.019,0.045,0.079,0.07,0.07,0.068,0.055,0.052,0.051,0.041,0.03,0.051,0.027,0.026,0.025,0.057,0.043,0.027,0.03,0.012,0.005,0.03,0.008,0.009,0.008,0.014,0.014,0.02,0.01","0.011,0.036,0.051,0.086,0.09,0.095,0.083,0.065,0.047,0.05,0.041,0.043,0.043,0.028,0.042,0.028,0.025,0.021,0.016,0.017,0.014,0.015,0.012,0.011,0.005,0.007,0.005,0.004,0.005,0.004","0.003,0.013,0.017,0.018,0.032,0.047,0.041,0.052,0.052,0.055,0.068,0.071,0.048,0.065,0.059,0.063,0.052,0.039,0.041,0.041,0.031,0.03,0.022,0.018,0.006,0.006,0.001,0.006,0.001,0.002","0.003,0.011,0.014,0.02,0.028,0.046,0.04,0.045,0.059,0.052,0.062,0.063,0.066,0.061,0.042,0.063,0.05,0.05,0.035,0.044,0.025,0.03,0.029,0.02,0.018,0.006,0.005,0.004,0.003,0.006"
D01059_normalized.obj,Train,1.52013,0.23728,0.10115,1.86877,0.16353,25.77313,"0.062,0.092,0.088,0.095,0.061,0.049,0.04,0.04,0.03,0.034,0.019,0.025,0.031,0.03,0.026,0.026,0.028,0.018,0.021,0.033,0.015,0.023,0.025,0.019,0.015,0.017,0.017,0.011,0.008,0.002","0.001,0.0,0.004,0.014,0.019,0.041,0.057,0.048,0.044,0.056,0.087,0.058,0.03,0.034,0.042,0.026,0.046,0.075,0.074,0.056,0.039,0.017,0.016,0.035,0.024,0.01,0.012,0.02,0.008,0.007","0.026,0.022,0.033,0.048,0.068,0.08,0.066,0.057,0.045,0.042,0.033,0.043,0.03,0.035,0.021,0.026,0.036,0.04,0.044,0.033,0.019,0.029,0.031,0.025,0.021,0.015,0.015,0.013,0.001,0.003","0.005,0.008,0.018,0.018,0.032,0.034,0.03,0.041,0.045,0.039,0.053,0.07,0.057,0.063,0.06,0.042,0.052,0.062,0.044,0.064,0.036,0.034,0.025,0.031,0.012,0.015,0.008,0.001,0.0,0.001","0.007,0.014,0.012,0.028,0.036,0.033,0.041,0.051,0.061,0.062,0.057,0.043,0.043,0.047,0.052,0.055,0.059,0.043,0.053,0.042,0.036,0.03,0.029,0.032,0.017,0.009,0.005,0.001,0.001,0.001"
D01061_normalized.obj,Train,4.79399,0.0283,0.05631,1.97118,0.07966,34.33277,"0.069,0.102,0.096,0.094,0.057,0.052,0.033,0.044,0.023,0.038,0.022,0.025,0.018,0.028,0.027,0.02,0.028,0.018,0.029,0.015,0.018,0.016,0.019,0.019,0.021,0.022,0.014,0.016,0.008,0.009","0.01,0.005,0.005,0.027,0.033,0.044,0.037,0.042,0.052,0.033,0.024,0.024,0.037,0.034,0.036,0.045,0.03,0.025,0.034,0.031,0.037,0.036,0.04,0.053,0.056,0.031,0.055,0.028,0.025,0.031","0.007,0.028,0.031,0.058,0.063,0.057,0.059,0.054,0.064,0.05,0.062,0.045,0.05,0.049,0.044,0.049,0.033,0.027,0.019,0.02,0.024,0.014,0.026,0.015,0.015,0.017,0.014,0.005,0.0,0.001","0.002,0.002,0.015,0.013,0.025,0.037,0.049,0.045,0.046,0.06,0.066,0.057,0.06,0.056,0.062,0.054,0.042,0.058,0.042,0.043,0.041,0.032,0.031,0.022,0.018,0.009,0.005,0.006,0.001,0.001","0.006,0.008,0.014,0.02,0.043,0.028,0.036,0.063,0.064,0.066,0.056,0.076,0.067,0.052,0.063,0.06,0.056,0.055,0.04,0.035,0.025,0.026,0.015,0.009,0.005,0.004,0.001,0.003,0.003,0.001"
D01064_normalized.obj,Train,6.83173,0.13199,0.19888,1.79114,0.30629,8.37358,"0.033,0.053,0.051,0.057,0.072,0.066,0.058,0.058,0.041,0.04,0.053,0.044,0.039,0.044,0.033,0.032,0.031,0.036,0.025,0.027,0.015,0.014,0.02,0.015,0.011,0.012,0.005,0.006,0.004,0.005","0.014,0.008,0.019,0.025,0.016,0.022,0.038,0.094,0.073,0.038,0.043,0.046,0.048,0.059,0.054,0.07,0.034,0.021,0.033,0.022,0.036,0.024,0.008,0.018,0.008,0.041,0.044,0.018,0.006,0.02","0.008,0.013,0.016,0.022,0.037,0.051,0.058,0.051,0.057,0.079,0.065,0.06,0.053,0.056,0.054,0.039,0.044,0.028,0.026,0.026,0.029,0.027,0.023,0.018,0.019,0.017,0.007,0.009,0.005,0.003","0.002,0.014,0.012,0.024,0.023,0.026,0.038,0.053,0.051,0.054,0.069,0.063,0.049,0.069,0.06,0.069,0.05,0.054,0.043,0.04,0.031,0.033,0.029,0.016,0.011,0.008,0.002,0.001,0.004,0.002","0.006,0.009,0.025,0.025,0.033,0.036,0.051,0.054,0.057,0.056,0.077,0.059,0.07,0.056,0.058,0.047,0.056,0.042,0.036,0.039,0.03,0.024,0.015,0.016,0.009,0.004,0.003,0.004,0.0,0.003"
D01089_normalized.obj,Train,6.54938,0.19994,1.9309,1.47995,2.83541,50.06356,"0.124,0.06,0.089,0.053,0.029,0.024,0.031,0.029,0.029,0.038,0.034,0.045,0.051,0.059,0.041,0.05,0.031,0.02,0.021,0.015,0.006,0.008,0.007,0.012,0.01,0.014,0.026,0.016,0.013,0.015","0.005,0.274,0.244,0.113,0.011,0.019,0.025,0.002,0.003,0.003,0.031,0.093,0.031,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.013,0.02,0.017,0.008,0.012,0.031,0.027,0.003,0.013","0.119,0.072,0.054,0.033,0.025,0.187,0.102,0.075,0.06,0.025,0.007,0.003,0.0,0.0,0.001,0.002,0.011,0.03,0.027,0.029,0.037,0.03,0.022,0.008,0.006,0.012,0.004,0.01,0.008,0.001","0.067,0.037,0.055,0.06,0.074,0.074,0.055,0.044,0.032,0.036,0.036,0.03,0.021,0.009,0.024,0.06,0.041,0.02,0.022,0.016,0.009,0.013,0.008,0.038,0.035,0.036,0.027,0.012,0.005,0.004","0.041,0.08,0.085,0.066,0.063,0.066,0.084,0.073,0.057,0.054,0.036,0.023,0.02,0.02,0.022,0.019,0.02,0.022,0.029,0.012,0.026,0.015,0.016,0.011,0.013,0.014,0.009,0.002,0.001,0.001"
D01094_normalized.obj,Train,0.25123,0.79012,0.06793,1.56487,0.13662,55.40198,"0.077,0.117,0.1,0.074,0.051,0.048,0.034,0.029,0.025,0.03,0.027,0.025,0.022,0.02,0.029,0.018,0.026,0.022,0.019,0.02,0.021,0.013,0.027,0.019,0.029,0.021,0.018,0.014,0.016,0.009","0.024,0.059,0.052,0.054,0.033,0.022,0.029,0.02,0.088,0.114,0.074,0.072,0.057,0.041,0.041,0.028,0.005,0.008,0.01,0.013,0.005,0.01,0.006,0.009,0.02,0.006,0.007,0.016,0.013,0.064","0.025,0.057,0.06,0.101,0.085,0.053,0.055,0.055,0.029,0.03,0.037,0.03,0.028,0.021,0.02,0.026,0.018,0.02,0.025,0.021,0.022,0.02,0.025,0.016,0.023,0.03,0.027,0.018,0.016,0.007","0.005,0.008,0.008,0.022,0.036,0.027,0.032,0.041,0.042,0.051,0.051,0.053,0.051,0.047,0.047,0.046,0.049,0.063,0.056,0.034,0.038,0.042,0.035,0.027,0.027,0.032,0.01,0.012,0.003,0.005","0.003,0.003,0.007,0.01,0.017,0.032,0.027,0.048,0.051,0.052,0.055,0.045,0.045,0.069,0.067,0.056,0.035,0.043,0.05,0.042,0.04,0.037,0.043,0.031,0.028,0.016,0.018,0.018,0.008,0.004"
D01095_normalized.obj,Train,3.2274,0.43026,0.45614,1.96818,0.62329,28.53971,"0.06,0.084,0.108,0.087,0.059,0.045,0.036,0.028,0.026,0.022,0.023,0.028,0.026,0.032,0.033,0.04,0.026,0.022,0.017,0.016,0.025,0.027,0.025,0.022,0.023,0.021,0.018,0.01,0.006,0.005","0.008,0.024,0.015,0.007,0.033,0.054,0.026,0.021,0.05,0.043,0.026,0.028,0.016,0.011,0.02,0.032,0.049,0.054,0.028,0.006,0.009,0.012,0.012,0.004,0.013,0.005,0.022,0.042,0.223,0.107","0.02,0.014,0.028,0.034,0.037,0.059,0.06,0.064,0.059,0.057,0.051,0.047,0.036,0.027,0.03,0.026,0.024,0.011,0.042,0.034,0.034,0.02,0.022,0.033,0.027,0.003,0.011,0.01,0.034,0.046","0.002,0.005,0.01,0.014,0.021,0.021,0.018,0.03,0.024,0.046,0.035,0.061,0.052,0.051,0.058,0.073,0.07,0.057,0.063,0.06,0.056,0.039,0.041,0.019,0.031,0.018,0.014,0.006,0.004,0.001","0.011,0.01,0.019,0.023,0.03,0.037,0.037,0.038,0.034,0.048,0.059,0.044,0.051,0.045,0.044,0.063,0.047,0.043,0.058,0.054,0.048,0.037,0.029,0.028,0.018,0.02,0.011,0.005,0.005,0.004"
D01134_normalized.obj,Train,1.35989,0.28842,0.20522,1.88958,0.32182,58.76742,"0.124,0.117,0.087,0.064,0.05,0.035,0.032,0.033,0.025,0.021,0.032,0.018,0.017,0.022,0.021,0.02,0.02,0.03,0.01,0.024,0.015,0.024,0.015,0.022,0.031,0.022,0.023,0.022,0.016,0.008","0.013,0.023,0.024,0.025,0.005,0.016,0.02,0.042,0.046,0.037,0.023,0.023,0.012,0.027,0.03,0.053,0.082,0.073,0.023,0.038,0.025,0.039,0.041,0.049,0.058,0.054,0.031,0.007,0.02,0.041","0.018,0.031,0.039,0.09,0.092,0.072,0.068,0.044,0.039,0.024,0.025,0.02,0.02,0.03,0.021,0.025,0.036,0.031,0.029,0.036,0.039,0.028,0.036,0.023,0.018,0.018,0.018,0.013,0.011,0.006","0.003,0.006,0.011,0.022,0.026,0.043,0.036,0.038,0.047,0.039,0.06,0.047,0.048,0.05,0.044,0.056,0.067,0.05,0.059,0.058,0.042,0.036,0.046,0.025,0.019,0.009,0.007,0.0,0.002,0.004","0.001,0.004,0.011,0.015,0.018,0.032,0.053,0.053,0.047,0.059,0.068,0.065,0.043,0.063,0.048,0.059,0.062,0.055,0.049,0.051,0.048,0.025,0.024,0.016,0.016,0.011,0.002,0.0,0.001,0.001"
D01137_normalized.obj,Train,0.96403,0.11596,0.39843,1.99492,0.4437,358.79694,"0.334,0.132,0.028,0.021,0.016,0.019,0.02,0.014,0.011,0.014,0.011,0.011,0.011,0.012,0.016,0.014,0.011,0.007,0.013,0.008,0.015,0.013,0.011,0.007,0.019,0.017,0.029,0.043,0.068,0.055","0.063,0.072,0.044,0.038,0.0,0.001,0.002,0.001,0.001,0.003,0.0,0.025,0.032,0.052,0.094,0.191,0.038,0.028,0.04,0.002,0.0,0.003,0.001,0.0,0.002,0.052,0.017,0.056,0.116,0.026","0.074,0.095,0.029,0.007,0.017,0.033,0.077,0.106,0.076,0.044,0.008,0.005,0.014,0.034,0.064,0.081,0.048,0.024,0.006,0.006,0.009,0.031,0.056,0.019,0.009,0.002,0.002,0.004,0.01,0.01","0.003,0.018,0.025,0.017,0.036,0.037,0.04,0.048,0.071,0.052,0.052,0.076,0.08,0.057,0.037,0.055,0.058,0.043,0.035,0.027,0.04,0.03,0.024,0.015,0.006,0.009,0.004,0.001,0.003,0.001","0.004,0.009,0.02,0.02,0.028,0.064,0.058,0.069,0.064,0.062,0.073,0.06,0.054,0.059,0.046,0.04,0.053,0.036,0.028,0.024,0.024,0.024,0.019,0.017,0.017,0.007,0.011,0.006,0.003,0.001"
D01147_normalized.obj,Train,0.82661,0.00577,0.00229,1.97785,0.00284,70.10292,"0.09,0.14,0.089,0.065,0.033,0.045,0.032,0.026,0.02,0.027,0.026,0.02,0.01,0.02,0.022,0.024,0.027,0.013,0.022,0.021,0.015,0.023,0.029,0.025,0.033,0.039,0.026,0.02,0.008,0.01","0.005,0.016,0.028,0.038,0.027,0.02,0.025,0.033,0.026,0.021,0.022,0.021,0.023,0.031,0.028,0.024,0.021,0.033,0.025,0.024,0.035,0.041,0.048,0.044,0.057,0.034,0.049,0.053,0.114,0.034","0.018,0.043,0.034,0.066,0.084,0.061,0.037,0.033,0.047,0.045,0.036,0.038,0.028,0.027,0.026,0.03,0.03,0.033,0.025,0.032,0.022,0.022,0.031,0.031,0.034,0.027,0.02,0.016,0.014,0.01","0.002,0.004,0.005,0.017,0.019,0.026,0.024,0.035,0.041,0.044,0.043,0.043,0.048,0.048,0.047,0.062,0.062,0.044,0.057,0.05,0.061,0.04,0.049,0.032,0.035,0.024,0.014,0.017,0.005,0.002","0.002,0.004,0.005,0.015,0.015,0.027,0.043,0.028,0.038,0.034,0.054,0.046,0.06,0.068,0.059,0.065,0.059,0.069,0.057,0.052,0.044,0.039,0.043,0.026,0.018,0.01,0.011,0.005,0.003,0.001"
D01149_normalized.obj,Train,1.35557,0.03378,0.09554,1.95355,0.11005,164.65909,"0.202,0.162,0.097,0.051,0.024,0.018,0.018,0.02,0.014,0.006,0.016,0.011,0.013,0.011,0.013,0.011,0.01,0.006,0.011,0.01,0.007,0.016,0.021,0.02,0.016,0.028,0.045,0.047,0.045,0.031","0.023,0.05,0.058,0.035,0.038,0.031,0.034,0.028,0.029,0.026,0.026,0.028,0.024,0.042,0.033,0.031,0.046,0.014,0.02,0.031,0.024,0.025,0.029,0.045,0.027,0.037,0.046,0.042,0.049,0.029","0.028,0.059,0.069,0.06,0.067,0.063,0.049,0.043,0.051,0.034,0.046,0.045,0.037,0.034,0.044,0.03,0.027,0.025,0.03,0.021,0.018,0.015,0.027,0.016,0.016,0.013,0.009,0.012,0.007,0.005","0.006,0.007,0.006,0.013,0.027,0.026,0.038,0.045,0.047,0.048,0.051,0.057,0.058,0.057,0.071,0.06,0.063,0.06,0.045,0.052,0.038,0.034,0.023,0.027,0.017,0.005,0.006,0.005,0.003,0.005","0.004,0.01,0.026,0.028,0.045,0.039,0.042,0.057,0.056,0.059,0.069,0.072,0.055,0.073,0.053,0.05,0.063,0.048,0.04,0.024,0.026,0.026,0.014,0.011,0.007,0.002,0.0,0.0,0.0,0.001"
D01163_normalized.obj,Train,3.34975,0.24461,0.21745,1.81298,0.27578,8.89253,"0.046,0.051,0.058,0.076,0.071,0.07,0.05,0.054,0.047,0.043,0.035,0.038,0.039,0.033,0.027,0.03,0.022,0.028,0.023,0.028,0.023,0.018,0.016,0.017,0.011,0.013,0.009,0.009,0.01,0.005","0.001,0.002,0.0,0.0,0.023,0.043,0.041,0.029,0.035,0.051,0.052,0.042,0.04,0.056,0.061,0.036,0.068,0.054,0.059,0.059,0.038,0.052,0.042,0.024,0.011,0.006,0.009,0.031,0.015,0.02","0.016,0.019,0.03,0.023,0.025,0.044,0.052,0.066,0.077,0.063,0.055,0.05,0.049,0.038,0.033,0.035,0.047,0.041,0.031,0.034,0.025,0.019,0.033,0.025,0.026,0.02,0.008,0.007,0.004,0.005","0.005,0.007,0.018,0.011,0.016,0.029,0.018,0.039,0.041,0.043,0.039,0.047,0.047,0.043,0.044,0.055,0.05,0.075,0.045,0.048,0.061,0.039,0.042,0.042,0.036,0.028,0.014,0.012,0.004,0.002","0.003,0.009,0.015,0.023,0.022,0.041,0.044,0.041,0.052,0.05,0.056,0.057,0.056,0.055,0.065,0.06,0.063,0.044,0.053,0.037,0.029,0.023,0.025,0.02,0.023,0.017,0.009,0.004,0.003,0.001"
D01180_normalized.obj,Train,2.64187,0.26227,0.24903,1.97831,0.37415,37.22308,"0.075,0.103,0.084,0.076,0.057,0.036,0.04,0.045,0.03,0.041,0.029,0.032,0.022,0.027,0.024,0.019,0.015,0.019,0.023,0.021,0.025,0.018,0.021,0.025,0.023,0.012,0.016,0.018,0.015,0.009","0.001,0.003,0.007,0.016,0.02,0.024,0.019,0.028,0.027,0.041,0.047,0.048,0.043,0.031,0.045,0.027,0.028,0.023,0.046,0.031,0.054,0.063,0.037,0.033,0.044,0.03,0.043,0.053,0.07,0.018","0.014,0.021,0.05,0.064,0.064,0.076,0.07,0.065,0.044,0.035,0.028,0.027,0.037,0.023,0.03,0.027,0.029,0.032,0.034,0.043,0.04,0.024,0.026,0.022,0.019,0.015,0.016,0.003,0.013,0.009","0.003,0.004,0.007,0.021,0.024,0.025,0.044,0.038,0.036,0.052,0.051,0.046,0.051,0.052,0.055,0.05,0.047,0.04,0.048,0.053,0.044,0.044,0.048,0.031,0.025,0.021,0.014,0.015,0.007,0.004","0.006,0.006,0.012,0.022,0.034,0.039,0.037,0.044,0.046,0.059,0.06,0.068,0.055,0.056,0.063,0.053,0.049,0.042,0.039,0.037,0.042,0.036,0.023,0.029,0.017,0.012,0.006,0.006,0.0,0.002"
m1578_normalized.obj,Train,3.20643,0.27817,0.4573,1.6964,0.62072,22.71481,"0.032,0.066,0.071,0.068,0.059,0.062,0.049,0.05,0.044,0.046,0.04,0.033,0.052,0.031,0.032,0.033,0.026,0.027,0.015,0.02,0.022,0.029,0.022,0.02,0.017,0.01,0.011,0.004,0.006,0.003","0.011,0.025,0.029,0.044,0.059,0.059,0.06,0.068,0.081,0.083,0.022,0.029,0.037,0.052,0.067,0.065,0.049,0.005,0.009,0.011,0.0,0.007,0.004,0.001,0.006,0.023,0.024,0.032,0.017,0.021","0.009,0.027,0.035,0.053,0.062,0.047,0.097,0.066,0.068,0.085,0.045,0.052,0.041,0.036,0.038,0.032,0.017,0.027,0.021,0.024,0.018,0.009,0.009,0.007,0.018,0.018,0.016,0.013,0.007,0.003","0.01,0.019,0.021,0.019,0.033,0.044,0.037,0.05,0.063,0.071,0.07,0.068,0.056,0.062,0.049,0.048,0.04,0.04,0.039,0.042,0.015,0.025,0.019,0.018,0.008,0.013,0.006,0.006,0.006,0.003","0.002,0.002,0.007,0.008,0.017,0.029,0.039,0.031,0.047,0.047,0.036,0.062,0.076,0.062,0.061,0.046,0.05,0.06,0.071,0.05,0.051,0.027,0.021,0.034,0.015,0.018,0.015,0.003,0.008,0.005"
m1580_normalized.obj,Train,16.8926,0.04837,0.28104,1.9246,0.50845,8.98057,"0.026,0.077,0.065,0.085,0.068,0.057,0.052,0.058,0.041,0.046,0.034,0.032,0.038,0.036,0.027,0.026,0.025,0.025,0.024,0.026,0.021,0.023,0.02,0.015,0.013,0.012,0.012,0.011,0.003,0.002","0.002,0.015,0.023,0.014,0.014,0.031,0.051,0.037,0.039,0.046,0.052,0.053,0.049,0.035,0.049,0.036,0.047,0.055,0.03,0.031,0.03,0.055,0.054,0.021,0.029,0.03,0.041,0.015,0.015,0.001","0.009,0.017,0.03,0.036,0.049,0.054,0.076,0.065,0.056,0.072,0.061,0.034,0.054,0.042,0.033,0.038,0.031,0.025,0.04,0.029,0.024,0.036,0.026,0.021,0.015,0.008,0.01,0.003,0.004,0.002","0.003,0.008,0.013,0.013,0.032,0.028,0.047,0.047,0.056,0.063,0.061,0.064,0.057,0.071,0.062,0.059,0.071,0.047,0.045,0.04,0.03,0.022,0.019,0.015,0.01,0.009,0.004,0.002,0.001,0.001","0.004,0.008,0.014,0.033,0.037,0.055,0.071,0.047,0.076,0.062,0.081,0.071,0.058,0.074,0.044,0.054,0.054,0.034,0.038,0.019,0.023,0.013,0.007,0.008,0.004,0.003,0.004,0.001,0.001,0.002"
m1581_normalized.obj,Train,3.41632,0.27038,0.61026,1.82805,0.74945,34.70522,"0.08,0.098,0.078,0.076,0.057,0.047,0.028,0.038,0.033,0.028,0.029,0.024,0.024,0.035,0.026,0.028,0.018,0.022,0.025,0.025,0.024,0.027,0.022,0.017,0.015,0.019,0.019,0.019,0.009,0.01","0.019,0.021,0.012,0.008,0.024,0.057,0.054,0.042,0.01,0.045,0.057,0.067,0.034,0.035,0.041,0.054,0.083,0.056,0.041,0.045,0.023,0.034,0.048,0.035,0.022,0.009,0.005,0.007,0.007,0.005","0.023,0.022,0.05,0.062,0.068,0.043,0.06,0.07,0.036,0.034,0.025,0.021,0.019,0.028,0.021,0.03,0.035,0.03,0.027,0.046,0.033,0.038,0.045,0.031,0.037,0.024,0.012,0.014,0.011,0.005","0.007,0.013,0.016,0.022,0.037,0.054,0.035,0.032,0.053,0.045,0.046,0.036,0.033,0.038,0.041,0.059,0.054,0.059,0.054,0.044,0.043,0.026,0.033,0.032,0.03,0.018,0.012,0.014,0.011,0.003","0.003,0.018,0.023,0.03,0.03,0.049,0.042,0.051,0.046,0.063,0.067,0.05,0.05,0.045,0.049,0.035,0.033,0.038,0.041,0.023,0.033,0.027,0.028,0.04,0.024,0.024,0.008,0.015,0.01,0.005"
m1582_normalized.obj,Train,4.98644,0.21023,0.57005,1.94141,0.75504,26.40093,"0.067,0.08,0.091,0.092,0.069,0.051,0.034,0.038,0.035,0.031,0.035,0.037,0.023,0.024,0.02,0.029,0.023,0.027,0.024,0.016,0.023,0.023,0.021,0.019,0.014,0.013,0.011,0.012,0.014,0.004","0.01,0.024,0.013,0.03,0.027,0.061,0.044,0.039,0.033,0.032,0.033,0.035,0.048,0.04,0.019,0.039,0.05,0.06,0.038,0.019,0.035,0.03,0.063,0.054,0.038,0.015,0.033,0.025,0.008,0.005","0.015,0.024,0.032,0.044,0.043,0.052,0.057,0.092,0.068,0.053,0.034,0.035,0.035,0.023,0.027,0.032,0.047,0.029,0.031,0.046,0.033,0.027,0.023,0.027,0.028,0.019,0.008,0.009,0.004,0.003","0.007,0.012,0.012,0.022,0.026,0.041,0.032,0.05,0.052,0.044,0.047,0.056,0.059,0.049,0.048,0.053,0.055,0.041,0.04,0.039,0.039,0.036,0.036,0.04,0.026,0.017,0.014,0.002,0.002,0.003","0.009,0.01,0.036,0.027,0.03,0.037,0.05,0.056,0.047,0.052,0.051,0.056,0.057,0.059,0.03,0.044,0.052,0.055,0.03,0.035,0.034,0.042,0.029,0.028,0.015,0.007,0.012,0.008,0.001,0.001"
m1583_normalized.obj,Train,5.50218,0.24667,0.27664,1.87055,0.44584,7.48257,"0.04,0.055,0.049,0.062,0.056,0.063,0.046,0.059,0.063,0.037,0.055,0.05,0.045,0.038,0.038,0.038,0.035,0.034,0.025,0.021,0.02,0.013,0.016,0.008,0.008,0.007,0.007,0.005,0.005,0.002","0.001,0.004,0.005,0.008,0.013,0.011,0.01,0.02,0.042,0.04,0.037,0.041,0.07,0.168,0.118,0.075,0.036,0.039,0.058,0.032,0.019,0.025,0.037,0.027,0.004,0.016,0.004,0.001,0.016,0.023","0.012,0.018,0.026,0.029,0.028,0.027,0.034,0.034,0.047,0.061,0.053,0.041,0.025,0.044,0.03,0.044,0.036,0.041,0.047,0.05,0.044,0.038,0.038,0.051,0.032,0.027,0.02,0.014,0.006,0.003","0.005,0.011,0.02,0.018,0.028,0.033,0.04,0.044,0.042,0.042,0.047,0.058,0.044,0.048,0.051,0.055,0.055,0.055,0.05,0.065,0.058,0.032,0.033,0.023,0.015,0.01,0.009,0.006,0.002,0.001","0.007,0.009,0.019,0.023,0.03,0.046,0.041,0.055,0.044,0.073,0.056,0.074,0.047,0.052,0.057,0.049,0.044,0.037,0.034,0.033,0.028,0.024,0.022,0.022,0.018,0.015,0.02,0.009,0.006,0.006"
m1584_normalized.obj,Train,6.96699,0.32037,0.49649,1.82661,0.62511,5.22103,"0.047,0.033,0.04,0.042,0.054,0.051,0.064,0.079,0.063,0.048,0.053,0.041,0.055,0.042,0.039,0.041,0.049,0.029,0.024,0.014,0.021,0.013,0.008,0.01,0.013,0.007,0.009,0.007,0.002,0.002","0.002,0.0,0.001,0.0,0.004,0.001,0.006,0.001,0.004,0.026,0.073,0.083,0.075,0.063,0.078,0.114,0.091,0.082,0.038,0.035,0.015,0.017,0.009,0.038,0.023,0.011,0.014,0.003,0.022,0.071","0.009,0.021,0.034,0.04,0.005,0.009,0.024,0.022,0.055,0.073,0.038,0.025,0.043,0.053,0.063,0.069,0.065,0.068,0.038,0.03,0.037,0.029,0.036,0.037,0.024,0.021,0.015,0.009,0.003,0.005","0.004,0.011,0.013,0.021,0.032,0.039,0.048,0.046,0.03,0.034,0.032,0.023,0.038,0.05,0.039,0.041,0.063,0.078,0.061,0.053,0.043,0.049,0.049,0.03,0.028,0.018,0.012,0.006,0.004,0.005","0.006,0.012,0.016,0.026,0.03,0.042,0.046,0.061,0.056,0.045,0.049,0.057,0.051,0.045,0.041,0.056,0.042,0.032,0.032,0.037,0.038,0.031,0.037,0.041,0.033,0.022,0.004,0.005,0.005,0.002"
m1585_normalized.obj,Train,12.99026,0.02653,0.08923,1.9537,0.17452,8.16023,"0.037,0.054,0.078,0.086,0.077,0.075,0.062,0.056,0.048,0.036,0.024,0.031,0.035,0.027,0.029,0.035,0.037,0.028,0.012,0.02,0.021,0.012,0.017,0.01,0.013,0.015,0.005,0.006,0.009,0.005","0.041,0.064,0.079,0.057,0.044,0.036,0.023,0.039,0.034,0.04,0.025,0.012,0.004,0.017,0.014,0.019,0.016,0.028,0.021,0.028,0.031,0.013,0.055,0.051,0.068,0.049,0.032,0.019,0.025,0.016","0.013,0.019,0.017,0.025,0.023,0.027,0.043,0.057,0.108,0.079,0.075,0.074,0.039,0.055,0.024,0.034,0.055,0.036,0.042,0.034,0.016,0.018,0.005,0.009,0.017,0.016,0.019,0.007,0.006,0.008","0.003,0.009,0.016,0.019,0.027,0.02,0.024,0.018,0.037,0.046,0.055,0.043,0.059,0.049,0.076,0.066,0.056,0.074,0.066,0.067,0.042,0.046,0.022,0.023,0.016,0.011,0.003,0.005,0.001,0.001","0.01,0.014,0.025,0.042,0.052,0.049,0.057,0.065,0.057,0.05,0.057,0.058,0.049,0.076,0.064,0.051,0.052,0.042,0.038,0.032,0.024,0.01,0.012,0.008,0.003,0.001,0.001,0.0,0.0,0.001"
