name,class,vertices,faces,bbox,type
m705.obj,Sword,4076,8100,0.0250545 0.466015 0.025 0.9745273 0.02489579 0.094711214,triangles
m707.obj,Sword,4325,8628,0.025 0.269817 0.025 0.975 0.025 0.065561,triangles
m709.obj,Sword,4064,8100,0.025 0.229792 0.025 0.076431 0.025 0.975,triangles
m710.obj,Sword,4104,8100,0.025 0.221043 0.02576857 0.07804142 0.025 0.975,triangles
m711.obj,Sword,3610,6392,0.025 0.22864549 0.025 0.055602 0.025 0.97416824,triangles
m712.obj,Sword,4265,8100,0.025 0.975 0.025 0.0565 0.025 0.209008,triangles
m713.obj,Sword,3963,7850,0.025 0.104214 0.025 0.138303 0.025 0.975,triangles
m714.obj,Sword,4058,8100,0.025 0.203531 0.024999999 0.065073 0.025 0.975,triangles
m715.obj,Sword,4021,7991,0.025 0.297264 0.025 0.139376 0.025 0.975,triangles
m716.obj,Sword,4053,8096,0.025 0.210778 0.025 0.095698 0.025 0.975,triangles
m717.obj,Sword,4242,8099,0.025 0.16253 0.025 0.053702 0.0250625 0.9745275,triangles
m718.obj,Sword,3936,7860,0.025 0.975 0.025 0.200968 0.025 0.066274,triangles
m719.obj,Sword,4060,8100,0.025 0.199046 0.025 0.189425 0.025 0.975,triangles
m720.obj,Sword,4058,8100,0.025 0.15031 0.025 0.975 0.025 0.088609,triangles
m721.obj,Sword,4060,8100,0.025 0.181399 0.025 0.104182 0.025 0.975,triangles
D01003.obj,Tool,3963,7922,-0.622121 0.565481 -0.079239 0.077786 -0.931854 0.80838,triangles
D01012.obj,Tool,4052,8100,-0.600461 0.61005 -0.080424 0.087098 -0.982011 0.878773,triangles
D01040.obj,Tool,4052,8100,-0.7419096 0.5139618 -0.07970333 0.08437111 -0.960138 0.854196,triangles
D01044.obj,Tool,4052,8100,-0.60372174 0.66745543 -0.0801578 0.08027685 -0.91933 0.84555364,triangles
D01069.obj,Tool,4052,8100,-0.5788075 0.685079 -0.07859457 0.08175338 -0.8241587 0.7903837,triangles
D01084.obj,Tool,4052,8100,-0.690559 0.51102 -0.079647 0.08501 -0.975233 0.856318,triangles
D01086.obj,Tool,3804,7604,-0.6061 0.587498 -0.081305 0.08305 -0.962181 0.841194,triangles
D01111.obj,Tool,4284,8564,-0.75344 0.959852 -0.076081 0.075916 -0.735844 0.682277,triangles
D01113.obj,Tool,4052,8100,-0.768425 0.968271 -0.075499 0.0791 -0.698498 0.679867,triangles
D01127.obj,Tool,4052,8100,-0.7710593 0.7249527 -0.07902096 0.08218815 -0.87993914 0.73547024,triangles
D01131.obj,Tool,4052,8100,-0.675742 0.51606 -0.079542 0.08539 -0.969787 0.8659,triangles
D01140.obj,Tool,3906,7808,-0.707768 0.504725 -0.080493 0.083869 -0.975258 0.837825,triangles
D01142.obj,Tool,4052,8100,-0.7705439 0.84510213 -0.07753706 0.082044 -0.816737 0.66265,triangles
D01148.obj,Tool,4052,8100,-0.593204 0.623641 -0.081033505 0.08748335 -0.986873 0.883842,triangles
D01152.obj,Tool,3942,7880,-0.755574 0.790339 -0.063137 0.076423 -0.961139 0.601456,triangles
D01154.obj,Tool,4052,8100,-0.7664891 0.6264478 -0.07939013 0.07968881 -0.9347968 0.818626,triangles
D01156.obj,Tool,4052,8100,-0.7606186 0.9113094 -0.079755284 0.08483423 -0.762512 0.669961,triangles
D01159.obj,Tool,4052,8100,-0.604776 0.672128 -0.08366788 0.08819958 -0.965804 0.90787,triangles
D01165.obj,Tool,4052,8100,-0.75925 0.814122 -0.065043 0.078307 -0.876383 0.593642,triangles
D01176.obj,Tool,4298,8592,-0.791892 0.986672 -0.077249 0.082488 -0.672792 0.703256,triangles
m1099.obj,Tool,4052,8100,0.025 0.384703 0.025 0.975 0.025 0.083757,triangles
m1100.obj,Tool,4056,8100,0.025 0.239158 0.025 0.975 0.025 0.201019,triangles
m1101.obj,Tool,4054,8100,0.025 0.228782 0.025 0.975 0.025 0.054304,triangles
m1102.obj,Tool,4185,8099,0.03149175 0.19378375 0.025 0.975 0.025 0.048434,triangles
m1103.obj,Tool,4079,8100,0.025 0.198528 0.025 0.975 0.025 0.071481,triangles
m1104.obj,Tool,4058,8100,0.025 0.278994 0.025 0.975 0.025 0.073793,triangles
m1105.obj,Tool,3773,7538,0.025 0.975 0.025 0.280984 0.025 0.097571,triangles
m1106.obj,Tool,3989,7562,0.025 0.975 0.025 0.296053 0.025 0.082378,triangles
m1107.obj,Tool,4085,8100,0.025 0.975 0.025 0.304248 0.025 0.101067,triangles
m1108.obj,Tool,4395,8099,0.025 0.975 0.025 0.532729 0.025 0.099916,triangles
m1109.obj,Tool,4216,8329,0.025 0.5864 0.025 0.975 0.025 0.157179,triangles
m1110.obj,Tool,4059,8100,0.025 0.146727 0.025 0.975 0.025 0.392835,triangles
m1111.obj,Tool,4054,8100,0.025 0.455275 0.025 0.975 0.025 0.160898,triangles
m1112.obj,Tool,3713,7335,0.025 0.431724 0.025 0.975 0.025 0.118437,triangles
m1113.obj,Tool,3816,7624,0.025 0.134803 0.025 0.125273 0.025 0.975,triangles
m1114.obj,Tool,4069,8100,0.025 0.118989 0.025 0.975 0.025 0.118989,triangles
m1115.obj,Tool,3617,6663,0.025 0.133451 0.025 0.975 0.025 0.133451,triangles
m1116.obj,Tool,4088,8100,0.025 0.121029 0.025 0.975 0.025 0.108164,triangles
m1117.obj,Tool,4058,8100,0.025 0.270945 0.025 0.113904 0.025 0.975,triangles
m587.obj,Tool,4129,8230,0.025 0.743971 0.025 0.975 0.025 0.744031,triangles
m588.obj,Tool,4072,8054,0.025 0.739038 0.025 0.975 0.025 0.725741,triangles
m589.obj,Tool,4396,8099,0.025 0.478463 0.025 0.975 0.025 0.654105,triangles
m590.obj,Tool,4337,8100,0.025 0.453426 0.025 0.975 0.025 0.338917,triangles
m591.obj,Tool,4088,8099,0.025 0.538759 0.025 0.975 0.025 0.565938,triangles
D01008.obj,Train,3119,3976,-74.6464 -68.8803 18.6005 26.3091 1.1848725 4.870524,triangles
D01014.obj,Train,4274,33993,-27.2865 18.2245 0.0 3.55605 0.0 5.71526,triangles
D01016.obj,Train,3962,4891,-0.00635 3.24485 -3.507874 42.212128 -0.1016 4.720757,triangles
D01027.obj,Train,3927,3125,1.494655 2.955183 -1.031196 3.5306 0.604199 2.614265,triangles
D01031.obj,Train,4385,4173,2.633926 14.625887 -3.426536 -1.550645 -0.012406 2.724437,triangles
D01035.obj,Train,4163,4128,0.39 15.536743 0.0 2.447101 0.01466 4.75,triangles
D01047.obj,Train,4070,3566,-3.77552 0.625959 0.514367 22.292746 0.017155 5.87618,triangles
D01055.obj,Train,4248,4029,0.8261 2.50185 0.884474 12.26774 0.266333 2.73104,triangles
D01059.obj,Train,4098,2938,0.0 0.134599 0.0 0.029667 0.0 0.035566,triangles
D01061.obj,Train,3859,2154,-25.6083 -8.08591 0.150702 3.42698 0.456741 6.78452,triangles
D01064.obj,Train,3612,3196,0.856797 2.7568 0.505879 5.84332 0.0 3.04871,triangles
D01089.obj,Train,4390,25806,4.046049 9.630213 -3.031912 26.316553 -0.088465 5.818727,triangles
D01094.obj,Train,3627,3158,-0.548979 0.548979 2.088276 10.534036 3.061586 4.556337,triangles
D01095.obj,Train,3852,3237,-6.92386 -1.10613 -7.38609 7.00026 0.0 5.24168,triangles
D01134.obj,Train,4276,3456,-25.659306 48.90721 -325.59744 247.98586 -39.60837 97.94822,triangles
D01137.obj,Train,4369,3702,0.538748 3.829398 0.907264 63.672665 -0.993542 2.88925,triangles
D01147.obj,Train,4597,5508,-1.70524 2.33107 -3.70966 23.5094 0.018803 3.98485,triangles
D01149.obj,Train,4125,4646,-1.10851 37.4987 0.783813 3.63056 0.0840577 3.69356,triangles
D01163.obj,Train,3430,4335,1.55948 3.45026 1.31646 7.83632 0.0 2.47999,triangles
D01180.obj,Train,3627,3813,0.762373 3.7922232 -5.31949 12.0434 0.0549205 5.3978148,triangles
m1578.obj,Train,4096,8100,0.025 0.208732 0.025 0.370015 0.025 0.975,triangles
m1580.obj,Train,4228,8099,0.025 0.975 0.025 0.402336 0.025 0.380885,triangles
m1581.obj,Train,4314,8099,0.025 0.17244 0.024757428 0.28172576 0.024693795 0.9753062,triangles
m1582.obj,Train,4072,8098,0.025 0.194938 0.02388551 0.27020335 0.024999768 0.975,triangles
m1583.obj,Train,4116,8168,0.025 0.323572 0.025 0.567857 0.025 0.975,triangles
m1584.obj,Train,4066,8100,0.025 0.975 0.025 0.508051 0.025 0.376302,triangles
m1585.obj,Train,4232,8095,0.025 0.302303 0.025 0.399059 0.025 0.975,triangles
m1586.obj,Train,4288,8091,0.025 0.30341 0.025 0.377149 0.025 0.975,triangles
m1587.obj,Train,4195,8099,0.025 0.327926 0.025 0.473142 0.025 0.975,triangles
m1588.obj,Train,4400,7716,0.025 0.269842 0.025 0.433029 0.025 0.975,triangles
D00096.obj,Tree,3994,6166,-0.671356 1.14678 -0.3458505 0.354379 -0.305107 0.33936384,triangles
D00200.obj,Tree,3876,2643,-0.74025 0.84069866 -0.34908 0.35326546 -0.365618 0.344923,triangles
D00221.obj,Tree,4267,5694,-0.781596 0.70306313 -0.7523179 0.7277596 -0.707709 0.786706,triangles
D00223.obj,Tree,3985,3671,-0.810864 0.700241 -0.761249 0.860203 -0.78434 0.817519,triangles
D00367.obj,Tree,6797,8924,-1.0802 0.391233 -0.714574 0.462527 -0.515709 0.44629,triangles
D00385.obj,Tree,4387,3505,-1.0607169 0.617001 -0.856072 0.812506 -0.5586988 0.703101,triangles
D00393.obj,Tree,4030,3173,-1.13003 0.681653 -0.845961 0.870651 -0.521846 1.05061,triangles
D00439.obj,Tree,4394,4759,-0.639972 0.656279 -0.660619 0.617082 -0.443485 0.534239,triangles
D00456.obj,Tree,3752,4687,-0.413466 0.973947 -0.20615 0.226497 -0.209774 0.221499,triangles
D00479.obj,Tree,3742,2197,-0.728104 0.6673991 -0.739575 0.665084 -0.7378148 0.74071515,triangles
D00533.obj,Tree,4187,4372,-0.6358144 0.69755304 -0.25279734 0.294366 -0.224623 0.2650035,triangles
D00573.obj,Tree,4015,6868,-0.676141 0.589685 -0.499379 0.530682 -0.511131 0.526414,triangles
D00612.obj,Tree,4044,2608,-1.03674 0.935447 -0.609221 0.57922 -0.523038 0.6178145,triangles
D00727.obj,Tree,4311,3059,-0.772275 0.970278 -0.8041894 0.804699 -0.916956 0.833341,triangles
D00765.obj,Tree,4033,3955,-0.888173 0.97039 -0.630657 0.810839 -0.539909 0.824967,triangles
D00777.obj,Tree,3745,3695,-0.914747 0.874135 -0.497345 0.482388 -0.492265 0.494839,triangles
D00810.obj,Tree,4263,3688,-0.832815 0.585957 -0.630199 0.977791 -0.378609 0.540763,triangles
D00834.obj,Tree,3318,2985,-0.4189821 0.9137882 -0.2461672 0.27283403 -0.2591955 0.25618502,triangles
D00911.obj,Tree,4061,3257,-0.6826606 0.83521545 -0.8377844 0.767031 -0.6685749 0.977396,triangles
D00996.obj,Tree,4344,4248,-0.931967 0.727631 -0.999761 0.83767 -0.87802666 0.908001,triangles
m1050.obj,Tree,3997,3364,0.025 0.581102 0.12706031 0.975 0.025 0.54077,triangles
m1062.obj,Tree,4065,8100,0.025 0.597019 0.025 0.904128 0.025 0.975,triangles
m1063.obj,Tree,3661,6971,0.025 0.784114 0.025 0.975 0.025 0.738876,triangles
m1064.obj,Tree,4025,5324,0.029274728 0.516926 0.025 0.9749984 0.025000429 0.53707784,triangles
m1065.obj,Tree,4478,4471,0.025 0.538252 0.025047874 0.975 0.025 0.51987,triangles
m1066.obj,Tree,4069,5831,0.025 0.463644 0.025 0.975 0.028858 0.370688,triangles
m1067.obj,Tree,4326,8100,0.025 0.761366 0.025 0.975 0.025 0.626671,triangles
m1068.obj,Tree,3694,5728,0.025 0.975 0.025 0.853683 0.025 0.901006,triangles
m1069.obj,Tree,4151,3906,0.025 0.9079764 0.025 0.9510778 0.03367344 0.97037315,triangles
m1070.obj,Tree,4334,7700,0.025 0.31081074 0.025 0.975 0.030769063 0.4227587,triangles
m1071.obj,Tree,4310,8099,0.025 0.954665 0.025 0.701217 0.025 0.975,triangles
m1072.obj,Tree,3299,4846,0.025 0.477147 0.025 0.975 0.025 0.538707,triangles
m1075.obj,Tree,4070,8100,0.025 0.362593 0.025 0.975 0.025 0.640251,triangles
m1077.obj,Tree,4166,8099,0.025 0.698488 0.025 0.975 0.025 0.715327,triangles
m1078.obj,Tree,7895,14063,0.025 0.265465 0.025 0.975 0.03233 0.398059,triangles
m1079.obj,Tree,4076,8100,0.025 0.291 0.025 0.975 0.025 0.277981,triangles
m1082.obj,Tree,4062,8100,0.025 0.457911 0.025 0.975 0.025 0.436723,triangles
m1086.obj,Tree,4095,4656,0.028171 0.322071 0.025 0.975 0.025067 0.333301,triangles
m1089.obj,Tree,4284,8100,0.025 0.578353 0.025 0.975 0.025 0.559279,triangles
m1090.obj,Tree,4068,8100,0.027609563 0.975 0.025 0.69057 0.027546 0.76150215,triangles
m1091.obj,Tree,10824,18614,0.025 0.563717 0.025 0.975 0.025 0.638287,triangles
m1092.obj,Tree,4068,8100,0.025 0.975 0.025 0.747408 0.025 0.933538,triangles
m1093.obj,Tree,4010,6226,0.025633 0.87335 0.025 0.975 0.045037273 0.7907,triangles
m1095.obj,Tree,4995,6397,0.03614225 0.959694 0.025 0.9703665 0.025 0.941343,triangles
m1096.obj,Tree,4279,8100,0.025 0.565825 0.025 0.975 0.025 0.563253,triangles
m1097.obj,Tree,4242,8099,0.025 0.418527 0.025 0.975 0.025 0.02842,triangles
m1098.obj,Tree,4085,5217,0.025 0.909062 0.025 0.86264 0.025 0.975,triangles
D00002.obj,Truck,7209,11154,2.679006 8.419631 -0.899511 1.3803045 -0.027327 1.7858514,triangles
D00003.obj,Truck,4173,3471,0.334017 3.0926 -0.829618 6.45504 -0.018506 2.97985,triangles
D00010.obj,Truck,3650,3186,7.22164 10.9004 13.3972 24.312 -0.279988 3.68515,triangles
D00029.obj,Truck,4018,3501,0.0342377 2.59957 0.00192095 15.7582 0.00503536 3.87176,triangles
D00047.obj,Truck,3644,21885,1.587337 17.731709 0.454792 3.296465 -0.209149 4.455437,triangles
D00056.obj,Truck,4148,21741,-4.28236 11.899513 2.641286 5.8317 0.0 4.455437,triangles
D00112.obj,Truck,4359,4492,-0.00187855 3.32376 0.015288389 13.2479 0.00238789 4.50389,triangles
D00158.obj,Truck,4109,4198,-0.569652 2.18893 -2.11952 5.2879734 0.005011 3.20853,triangles
D00241.obj,Truck,3681,5216,-2.99001 14.432456 -0.114752 3.075662 0.0 3.890237,triangles
D00287.obj,Truck,4000,3967,-2.29011 2.28986 -5.07705 5.0485 -2.36981 2.37038,triangles
D00303.obj,Truck,4335,4897,0.00538704 3.02213 0.0174815 17.1814 0.00227634 4.6,triangles
D00331.obj,Truck,3936,3331,-1.58009 15.5001 -0.167686 2.58496 0.0 3.63161,triangles
D00406.obj,Truck,5806,6630,-0.335624 0.14484975 -0.097085 0.088676 0.000198 0.22267,triangles
D00424.obj,Truck,3725,34776,-0.14057 19.7564 0.0788136 2.55868 -0.099348 4.01829,triangles
D00518.obj,Truck,4350,3810,0.00132611 2.48132 0.00748242 11.0415 0.000391 3.82758,triangles
D00804.obj,Truck,3991,3251,-3.0607 0.173544 -3.76592 6.72803 -0.034131 3.973947,triangles
D00835.obj,Truck,3970,2657,4.80326 8.0375 0.567997 10.6044 0.0 3.23861,triangles
D00926.obj,Truck,4275,3759,9.18231 11.7069 0.0 19.3774 0.00170373 4.14456,triangles
D00947.obj,Truck,3663,5061,2.161186 23.075106 16.634752 24.38396 -0.000953 9.325734,triangles
D00987.obj,Truck,4375,4761,-0.5808266 2.3699734 0.00839626 10.8136 -0.105915 3.933948,triangles
m1570.obj,Truck,11848,22119,0.025 0.233035 0.025 0.361782 0.025 0.975,triangles
m1571.obj,Truck,4373,8099,0.025 0.31692523 0.025 0.39541116 0.025 0.9750004,triangles
m1572.obj,Truck,4281,8100,0.025 0.186122 0.025 0.265523 0.025 0.975,triangles
m1573.obj,Truck,3806,6672,0.025 0.287592 0.025 0.322961 0.025 0.975,triangles
m1574.obj,Truck,3780,7402,0.025 0.418847 0.025 0.460146 0.025 0.975,triangles
m1575.obj,Truck,4194,8100,0.025087636 0.3971163 0.024994148 0.472813 0.025 0.975,triangles
m1576.obj,Truck,4379,8095,0.025 0.975 0.025 0.379927 0.025 0.318182,triangles
D00055.obj,TruckNonContainer,3671,2879,0.00040133332 2.548206 0.0 5.847207 0.0 3.757917,triangles
D00143.obj,TruckNonContainer,3622,30261,0.97501 5.28235 6.84813 8.74786 -0.003855 3.15915,triangles
D00148.obj,TruckNonContainer,4118,3565,2.858734 4.643761 9.622424 14.173539 0.007121 2.014579,triangles
D00215.obj,TruckNonContainer,4086,4151,-85.726944 92.94817 -320.10858 169.11047 -45.553764 131.29182,triangles
D00252.obj,TruckNonContainer,4348,4350,-4.19512 16.338682 0.291034 12.247429 0.0 9.390421,triangles
D00266.obj,TruckNonContainer,4179,3861,-0.161617 2.140085 -0.00096377067 5.77523 0.0 2.2136,triangles
D00267.obj,TruckNonContainer,4069,3029,5.12225 142.42 -5.80774 56.4549 1.05702 76.1944,triangles
D00275.obj,TruckNonContainer,3705,4726,12.757 40.4667 7.95888 15.9724 0.076544 10.2298,triangles
D00283.obj,TruckNonContainer,3784,2083,0.855617 0.940658 0.673984 0.854657 0.00349072 0.116439,triangles
D00353.obj,TruckNonContainer,4360,2944,1.10204e-05 3.32329 -8.03245e-05 7.41129 0.0 4.19099,triangles
D00553.obj,TruckNonContainer,3752,3106,-1.336751 3.696526 -3.125372 10.824456 -1.8669 4.135614,triangles
D00572.obj,TruckNonContainer,4120,4395,0.002179335 2.7555637 -1.7e-15 9.24579 0.0 2.58427,triangles
D00608.obj,TruckNonContainer,4274,3921,-2.337689 -0.350706 0.216103 5.219585 -0.000962 2.147721,triangles
D00619.obj,TruckNonContainer,3722,2401,-293.268 191.88 0.0 153.7532 -4.22611 228.3,triangles
D00699.obj,TruckNonContainer,4031,3335,-0.001587 2.28951 0.131142 5.66569 -0.0126997 2.31732,triangles
D00731.obj,TruckNonContainer,3734,3476,3.47577 6.099 -0.133456 7.71034 0.0 3.05498,triangles
D00737.obj,TruckNonContainer,4181,4336,-72.4159 72.8422 -245.398 48.1026 -1.08963 140.698,triangles
D00783.obj,TruckNonContainer,3949,3498,8.06463 15.8666 -1.39549 1.47686 -0.000150005 2.832,triangles
D00879.obj,TruckNonContainer,4278,25308,1.912669 9.544557 1.665688 5.952464 -0.035788 4.200177,triangles
D00943.obj,TruckNonContainer,4322,3149,0.758438 2.329987 -0.0508 4.299259 0.1463374 2.248769,triangles
m527.obj,Vase,4052,8100,0.025 0.975 0.025 0.975 0.025 0.975,triangles
m528.obj,Vase,4120,8100,0.025 0.404299 0.025 0.355883 0.025 0.975,triangles
m529.obj,Vase,4387,8062,0.025 0.970642 0.025 0.65045 0.025 0.975,triangles
m531.obj,Vase,4050,8100,0.025 0.495107 0.025 0.975 0.025 0.495135,triangles
m532.obj,Vase,4072,8100,0.025 0.42287 0.025 0.42287 0.025 0.975,triangles
m533.obj,Vase,4074,8100,0.025 0.615957 0.025 0.975 0.025 0.525106,triangles
m534.obj,Vase,3842,7680,0.025 0.639784 0.025 0.975 0.025 0.639784,triangles
m535.obj,Vase,4120,8099,0.025 0.674141 0.025 0.975 0.025 0.674141,triangles
m536.obj,Vase,4052,8100,0.025 0.5 0.025000345 0.49999973 0.025 0.975,triangles
m537.obj,Vase,4050,8100,0.025 0.571605 0.025 0.975 0.025 0.571721,triangles
m538.obj,Vase,4162,8049,0.025 0.975 0.025 0.539535 0.025 0.974583,triangles
m539.obj,Vase,4075,8100,0.025 0.753297 0.025 0.975 0.025 0.7528,triangles
m540.obj,Vase,4052,8100,0.025 0.931966 0.025 0.803261 0.025 0.975,triangles
m541.obj,Vase,3665,4565,0.0256915 0.8896205 0.025 0.975 0.025 0.890699,triangles
m542.obj,Vase,4078,8099,0.025 0.642246 0.025 0.938592 0.025 0.975,triangles
m543.obj,Vase,4110,8100,0.025 0.890313 0.025 0.975 0.025 0.890697,triangles
m544.obj,Vase,3870,7736,0.025 0.669069 0.025 0.975 0.025 0.669069,triangles
m545.obj,Vase,4052,8100,0.025 0.975 0.025 0.409609 0.025 0.975,triangles
m546.obj,Vase,3850,7696,0.025 0.669058 0.025 0.975 0.025 0.669058,triangles
m547.obj,Vase,4152,8100,0.025 0.975 0.025 0.714336 0.025 0.975,triangles
D00108.obj,Violin,4083,3431,2.68762 4.70813 -2.46873 3.10917 0.483871 1.0828,triangles
D00216.obj,Violin,3864,24384,0.220861 0.428767 -0.259678 -0.147309 0.133586 0.723491,triangles
D00250.obj,Violin,4066,29310,-0.17854 0.431319 0.120517 0.196079 0.0625038 0.269974,triangles
D00324.obj,Violin,3871,3349,1.72684 2.70568 2.25604 5.3374 0.095745 0.659976,triangles
D00340.obj,Violin,4315,27552,0.686432 0.901886 -0.037525 0.0263179 1.09775 1.70089,triangles
D00349.obj,Violin,3834,3058,-14.737776 -14.282619 17.900774 18.740747 0.42433 1.501896,triangles
D00358.obj,Violin,4121,3228,0.48787 0.695017 -0.0127201 0.595455 -0.061451 0.022873,triangles
D00376.obj,Violin,3916,2673,3.634775 4.934043 2.779451 4.432217 -0.601902 3.473981,triangles
D00506.obj,Violin,4233,5349,4.2775764 10.733775 12.040584 19.92249 -1.374529 18.005327,triangles
D00570.obj,Violin,4885,5188,1.890415 2.60086 0.75972 1.79447 0.341359 2.13234,triangles
D00598.obj,Violin,1526,1633,-8.06654 52551.543 -13432.688 -1.72402 -0.526695 5949.688,triangles
D00602.obj,Violin,3627,22923,9.93669 10.078 20.732 20.9391 1.79292 2.54049,triangles
D00620.obj,Violin,3670,3644,-0.341624 -0.024124 -0.446695 0.375744 0.01905 0.08255,triangles
D00675.obj,Violin,4149,25794,0.150585 0.339725 0.419612 0.592532 0.000899 0.577988,triangles
D00701.obj,Violin,4050,4027,4.581154 5.563618 0.039219 2.816739 -0.082304 0.119063,triangles
D00704.obj,Violin,4039,2326,0.323036 1.01076 0.018012 0.313791 1.31196 1.53282,triangles
D00743.obj,Violin,3801,4302,-14.618173 0.988381 -5.8981714 54.57381 6.5024 13.56995,triangles
D00891.obj,Violin,3676,4214,36.637 62.4366 11.9892 86.5645 0.0 7.19455,triangles
D00898.obj,Violin,3836,3706,-1.18635 -0.980825 -0.14580388 -0.03093 -0.06218235 0.52223,triangles
D00993.obj,Violin,3707,2999,4.52953 4.98731 0.194659 0.51981 -3.447725 -1.94465,triangles
m733.obj,Wheel,4052,8100,0.025 0.970948 0.025 0.975 0.025 0.438043,triangles
m734.obj,Wheel,4206,6920,0.025 0.203917 0.025 0.975 0.025 0.969794,triangles
m735.obj,Wheel,4070,8100,0.025 0.975 0.025 0.975 0.025 0.113517,triangles
m736.obj,Wheel,3992,8100,0.025 0.236112 0.025 0.975 0.025 0.975,triangles
m737.obj,Wheel,3783,7110,0.025 0.539529 0.025 0.975 0.025 0.974961,triangles
m738.obj,Wheel,4312,8099,0.025 0.975 0.025 0.975 0.025 0.502082,triangles
m739.obj,Wheel,4032,8100,0.025 0.975 0.025 0.975 0.025 0.41363502,triangles
m740.obj,Wheel,4352,7556,0.025 0.975 0.025 0.975 0.025 0.477833,triangles
m741.obj,Wheel,4080,8099,0.025 0.975 0.025 0.911667 0.025 0.911667,triangles
m742.obj,Wheel,4066,8128,0.025 0.975 0.025 0.975 0.025 0.201045,triangles
m743.obj,Wheel,4052,8100,0.025 0.975 0.025 0.975 0.025 0.111379,triangles
m744.obj,Wheel,3721,7442,0.025 0.974701 0.025 0.975 0.025 0.413226,triangles
m745.obj,Wheel,4050,8100,0.025 0.973661 0.025 0.975 0.025 0.529196,triangles
m746.obj,Wheel,3876,7552,0.025 0.975 0.025 0.975 0.025 0.690144,triangles
m747.obj,Wheel,4052,8100,0.025 0.975 0.025 0.975 0.025 0.15292,triangles
m748.obj,Wheel,4139,8274,0.025 0.975 0.025 0.975 0.025 0.375898,triangles
m749.obj,Wheel,4055,8099,0.025 0.906903 0.025 0.975 0.025 0.732753,triangles
D00004.obj,WheelChair,4398,8100,-0.5359154 1.24602 -0.395839 0.43582168 -0.410905 0.38108,triangles
D00070.obj,WheelChair,4107,8100,-1.26678 0.6720292 -0.65658027 0.525735 -0.67819524 0.552007,triangles
D00088.obj,WheelChair,4224,8100,-0.860818 0.8840821 -0.5689319 0.42531466 -0.6691767 0.44863,triangles
D00183.obj,WheelChair,4264,8100,-0.964759 0.8870536 -0.534982 0.60084 -0.47800088 0.594706,triangles
D00203.obj,WheelChair,11688,22030,-1.19246 0.618101 -0.433728 0.598671 -0.627437 0.559673,triangles
D00274.obj,WheelChair,3610,6734,-0.702455 1.16387 -0.45829 0.533167 -0.413206 0.692311,triangles
D00290.obj,WheelChair,3946,7756,-0.868286 0.992781 -0.4584853 0.565172 -0.54403704 0.503621,triangles
D00365.obj,WheelChair,4088,8100,-0.88269 0.920881 -0.6430709 0.388073 -0.572025 0.422663,triangles
D00394.obj,WheelChair,3603,6774,-1.1042678 0.79496753 -0.48577073 0.57526004 -0.5720187 0.5358313,triangles
